slope_1,slope_2,slope_3,slope_4,slope_5,slope_6,slope_7,slope_8,slope_9,slope_10,slope_11,slope_12,slope_13,slope_14,slope_15,slope_16,slope_17,slope_18,slope_19,slope_20,slope_21,slope_22,slope_23,slope_24,slope_25,slope_26,slope_27,slope_28,slope_29,state
-1.94502016084458,-2.02242197982978,-2.21091616382806,-2.23103525414862,-2.23570667207486,-1.7954821994293,-1.74577012686223,-2.09923259054008,-2.04312340248447,-2.1159965647029,-1.8695496121984,-2.05440885026669,-2.58647680151853,-2.51419542308319,-2.71595552916955,-2.56152829109399,-2.4378982227355,-2.92605740658671,-4.21753701196285,-4.09049411039025,-3.51143399877403,-3.55474256050499,-2.63278314656354,-2.56790399980306,-3.11656307473276,-3.33919230604291,-3.65141723425332,-3.19356971263586,-2.8041795925693,0
-2.09100969670452,-2.22100080236945,-2.29650327926359,-2.26675141405061,-2.45258328339648,-1.71115861786227,-1.89718984179249,-2.10686072539465,-1.92547603516797,-1.79866335248631,-1.91544901242608,-2.0047912939251,-2.58394305436287,-2.604015192214,-2.78403672251326,-2.24952177267334,-2.43357124677641,-2.94748337679771,-3.98713806513203,-3.99725075804171,-3.60889195372258,-2.93730472514739,-2.55566019612894,-2.97041034056279,-3.26026274771841,-3.39930493383685,-4.03968235796629,-3.22615951076854,-2.91706642782378,0
-2.05976154517273,-2.05751034237838,-2.23490381926642,-2.29505569109824,-2.31884740421831,-1.69867806983868,-1.74954944261571,-2.06765583853108,-2.0291771550297,-2.0273767127457,-2.15382381999367,-2.19883819182242,-2.62818756848088,-2.8605760205141,-3.0482642228995,-2.38046563733978,-2.59938202392364,-3.04880010701714,-3.8705423758059,-3.96049982908781,-4.16664063590174,-2.98335171828549,-2.5174242238431,-2.17910615377782,-3.5836612026869,-4.00396977727785,-3.35470177272156,-2.63265419488337,-2.74220105743276,1
-2.14000965197323,-2.2194833397311,-2.38943610566243,-2.40623126354801,-2.5167825348532,-1.75067155843127,-2.00830949548285,-2.16717191270759,-2.02701207577735,-2.16476588137824,-2.0286659736227,-2.04629528042801,-2.66925486765761,-2.6014017649671,-2.91070838973445,-2.71277880753181,-2.53964405906805,-3.08361473373054,-4.15795145441387,-4.16504419555043,-4.02534140972036,-4.15607427503219,-2.73394476401187,-2.89418383345422,-4.15427807911165,-3.97870511277535,-3.99705028695592,-3.30312546621881,-2.9474591223556,1
-2.05701022045886,-2.12211554171408,-2.26996693077564,-2.29346601302566,-2.31323520945135,-1.86415953870237,-2.05783508293939,-2.18241150458673,-2.1701846174062,-2.25031703267163,-2.14775725370337,-2.26901682627733,-2.63503675528592,-2.62851511359813,-2.76913397045156,-2.46230609279177,-2.86871095652819,-3.10350740893263,-3.66643048836346,-3.97521518588341,-4.04875665853733,-2.98766746776748,-2.88307504885875,-3.1042290250679,-3.58865525338027,-3.81915423139838,-3.20289832400087,-2.50053915330459,-2.80389217048366,1
-2.0888019010766,-2.26602993436378,-2.41442335160123,-2.39305618239282,-2.47248088759886,-1.70620134773106,-1.89565052271125,-2.12731296298258,-1.96060676193482,-1.89060848039134,-2.14472596316952,-2.19069065240769,-2.71805661806762,-2.73775438654872,-3.0941633398319,-2.74790329157096,-2.43348953052702,-2.97586531318062,-4.13605630547158,-4.12477660891336,-4.17250817744063,-3.83552062878305,-2.66233479997689,-3.00717599721232,-3.54436210224795,-3.55902638695172,-3.75560379876044,-3.52386207719998,-2.99079611524251,0
-2.1383668520903,-2.01812308000375,-2.18651734589897,-2.24893359873757,-2.32208128601736,-1.81028084258367,-2.06821774557184,-2.17279428727398,-2.05979351220183,-2.24947083616727,-2.06220866083043,-2.1746649236265,-2.60574550190763,-2.4761598137581,-2.67839640132299,-2.52490240624466,-3.04029965905753,-3.11105177914199,-4.1183192572668,-4.14822682849305,-3.68761969243783,-3.11018077044896,-2.69442055050083,-2.74372521869299,-3.64384346313448,-3.62044612570264,-3.52201353382111,-3.1024497782233,-2.88195731306917,1
-2.16464193502004,-2.25707465246847,-2.33380236659259,-2.34096212064305,-2.54252285977701,-1.87327053096407,-1.92340888065255,-2.11660464803814,-2.02788146003176,-2.05291610530888,-1.94385343495959,-2.11021765255171,-2.66291641706537,-2.44085934004175,-2.94776062031173,-2.15730741770447,-2.18364841668703,-2.95074203253116,-3.98706318053674,-3.98533887530628,-3.68061075401722,-3.50359490533435,-2.6070379368208,-2.89295291721408,-3.2233651056751,-3.35715743350818,-3.67907676044362,-3.44396172428555,-2.84117359802047,0
-2.00411470092653,-2.03703095304825,-2.20242950552008,-2.25293268818137,-2.19626314213356,-1.69771836389449,-1.84546706110985,-2.07176067900269,-2.03654039513136,-2.07184891281621,-1.90738265501682,-2.0416356013881,-2.66660048883782,-2.51632603761117,-2.8167383888711,-2.38865426830946,-2.68467201856149,-2.93955598454137,-4.19788724646367,-4.10540560660495,-3.45880725856766,-2.93625911562008,-2.48512670768206,-2.79606481143698,-3.42704756530212,-3.40745545926912,-3.79014895212077,-3.23809642747431,-2.84146581974669,0
-2.07039095829352,-2.22452700162952,-2.33292434402268,-2.43245126077276,-2.66205326943364,-1.76488211608585,-1.83268052344531,-1.99650272273417,-1.97337243360291,-1.99982664824962,-1.98122098939537,-2.09959929677382,-2.67751999570486,-2.60086064664888,-3.18203593159285,-2.41357741473701,-2.64982947084046,-2.96568514945896,-4.08619775426916,-4.08632244296459,-3.89075155272953,-3.11805243854934,-2.62812399889112,-3.185204156387,-3.82634788450818,-3.51320691555946,-3.8112614184024,-3.40948515575887,-2.8894055836804,0
-2.15597752588249,-2.02904198088481,-2.24237478112663,-2.36548859394663,-2.48261650769314,-1.66359900126316,-1.9103030443966,-2.08753698421789,-2.0677956643664,-2.27516733496668,-1.8987749804412,-2.12096101648445,-2.62823158094584,-2.53098737813074,-2.76958440723321,-2.77796803128371,-2.99756073497032,-3.11968324005108,-3.89438905372253,-3.99598930185224,-3.94871140310764,-3.8609381203461,-2.64269501596444,-2.52380571067982,-3.72570527589904,-3.8881690272302,-3.47004058615653,-2.9763606946544,-2.60280019050896,1
-1.92981605828992,-2.05257914586831,-2.13048090512048,-2.1634820638189,-2.38658094046955,-1.69598837595988,-1.85562647532763,-2.05303643683748,-2.07118863973062,-2.03337349303083,-2.23572296855276,-2.19057924048423,-2.30487812163703,-2.56967534342161,-3.17228197584883,-2.3239455378361,-2.19575002804458,-2.89299716740362,-3.93834984407677,-3.98630161861585,-4.26612689252176,-3.2654064407612,-2.50018783268789,-2.53490466575185,-3.65964679221357,-3.89027049068711,-3.7189713412352,-3.46352050041992,-2.89367680748045,0
-2.00184495524196,-2.0913077162828,-2.28291843319264,-2.36324658730539,-2.44603337654729,-1.67897141540783,-1.88130320217003,-2.08693221293375,-2.0562533705818,-2.1238871244208,-2.01490462506386,-2.05241365676764,-2.60109367988655,-2.55300681363111,-2.8271763266239,-2.1829814626101,-2.48439079879092,-2.95573697105383,-3.95817705261355,-3.93097042584686,-3.89627824586468,-2.87921723635376,-2.65334358070199,-2.94746505859579,-3.85758500402666,-3.91120278909803,-3.40305031553855,-3.3954772075061,-2.71148328509634,1
-2.18489441536037,-2.11164469701813,-2.29748268553697,-2.37712980117262,-2.42839324271463,-1.81163753820807,-2.0571226768791,-2.18233956747661,-2.17625256094592,-2.29112149719874,-1.94592013325754,-2.32878940242731,-2.63713615921825,-2.53402824685361,-2.63072546514664,-2.78553629272115,-2.99879177619988,-3.18613904546041,-3.79388322525763,-3.97172204120475,-3.60766981965229,-2.74362436136914,-2.3544708583807,-2.38038594993063,-3.08430581584596,-3.36372734343732,-3.31424604944348,-3.09967840049569,-2.63234680237413,1
-2.14261909102386,-2.22107312611992,-2.36195860442799,-2.3661032908898,-2.43085808501658,-1.84475549698574,-2.17095161472642,-2.17100258165323,-2.08877567072575,-2.01499857696724,-2.06733007172787,-2.16870790132693,-2.60729421461516,-2.61923703815581,-2.92758522936557,-2.56129270139811,-2.80042153189107,-3.00187366378527,-4.2815525790564,-4.15433573452415,-3.73091616683555,-3.5726941217624,-2.69285420079399,-2.95714148254365,-3.49645439631343,-3.4945631770314,-3.61111885128154,-3.46973338199913,-2.8122589694567,0
-2.16482310905134,-2.23796175244652,-2.41108786323586,-2.40068520271359,-2.46212636138018,-1.75014187749615,-1.97211559443182,-2.13667011754836,-2.02694353002347,-2.05442503573846,-2.23692218004624,-2.3570248413493,-2.75321242870856,-2.91639970270176,-2.94241361307238,-2.54415702099683,-2.3956380028641,-2.9716097554169,-3.94182268188524,-4.07552527361889,-4.12025951582395,-3.66379298110197,-2.62523811681916,-2.92078483208474,-3.66781804474252,-3.58330591498712,-4.01943949972933,-3.2897830652202,-2.95515851581806,0
-2.09451444629483,-2.27494067699432,-2.28158226865587,-2.4149779768544,-2.56114481700248,-1.67887752056977,-1.91026388255148,-2.01122573793329,-2.0468621810354,-2.0355457522809,-1.7515012946343,-2.1591603517558,-2.25452684491173,-2.39997091011098,-2.65645548369783,-2.33061532384753,-2.96877500041622,-3.02480949276043,-3.85262294125178,-4.00104191500123,-3.68292623893671,-3.05194169084609,-2.32605363889497,-2.75650688677447,-3.76844299115894,-3.6760884093377,-3.83010030607504,-3.25620459006419,-2.84308334400409,1
-1.95994481648294,-2.1385260794754,-2.31032531359426,-2.38381695071724,-2.39831823896577,-1.69145495483976,-1.8236143331654,-2.01692401062087,-2.01516331421216,-2.06544885017987,-1.87842267193745,-2.11863956791403,-2.70657311342171,-2.45510528019972,-2.76121238956375,-2.31366024202337,-2.71572766870332,-2.95781001522698,-4.14910266399924,-4.05503912652793,-3.34410272054407,-2.91525778136945,-2.63184887898998,-3.06338257753884,-2.99705804635105,-3.305562402564,-4.06786831060141,-3.32158382869364,-2.80839617844401,0
-2.05818680031893,-2.23218774195849,-2.34350378632932,-2.37204422298431,-2.46527251550833,-1.84211164693204,-2.04521000054917,-2.14960514265642,-2.01386429161034,-2.179775474368,-1.99482997287074,-2.27905619477385,-2.62460188092286,-2.54750404258312,-2.88431420168813,-2.7464539142813,-3.13866189543202,-3.23368467564654,-4.02669004874738,-4.1319957159797,-3.97778282041472,-3.31217954281105,-2.7091106522178,-2.86709575427507,-3.38997824820354,-3.64625892508281,-3.68917270554191,-3.37318390499051,-2.91429134522211,1
-2.10132192658607,-2.00516840193705,-2.21532474320866,-2.3812032437326,-2.39168853697431,-1.83588331699165,-1.95855479783363,-2.16742355026572,-2.11782326791507,-2.16625575218368,-1.99571265978086,-2.03084756363158,-2.70031663567138,-2.55801136005813,-2.84236548352382,-2.56805600996418,-2.50197326423379,-2.99526784180753,-4.23257543400617,-4.12116082994391,-3.55741581519221,-3.80653604272901,-2.68962247157308,-2.78303711575603,-3.6708466352633,-3.85562326647103,-3.74937317320125,-3.19139382988036,-2.75060573356733,1
-2.07076800601284,-2.16592047582648,-2.28860382272734,-2.34142224303244,-2.35781154960142,-1.7187330162993,-1.82557069718755,-2.07967795241013,-2.07805639046128,-2.02104661425321,-1.84760067112134,-2.34521551072928,-2.7835582279109,-2.59714063695626,-2.7907928514738,-2.57480010194884,-3.12842886079723,-3.22744241810786,-4.08382853014824,-4.13016890894525,-3.47468648213524,-3.49745127423797,-2.67672174071692,-2.66462477221803,-3.74375203535421,-3.6844064583685,-4.10320923413065,-3.24200118138978,-2.81989397031075,1
-2.15800995458133,-2.08566417923131,-2.25594736314622,-2.33456268365118,-2.38084372341204,-1.69586200480279,-1.71407680043226,-2.07447658834128,-2.04472952529195,-2.0765067515387,-1.9576503462943,-2.30948938248789,-2.37074263092911,-2.52621481577889,-2.62981800904068,-2.50868629073987,-2.99473772662783,-3.00706554518318,-3.56574746211243,-3.75553902425762,-3.90323333285051,-2.79371962346109,-2.29905031671735,-2.25161042227227,-3.5208252222909,-3.73113826144273,-3.03918152967081,-2.8901741314529,-2.64287858017878,1
-2.14192275088354,-2.05059691746835,-2.26652708711594,-2.34163029130176,-2.31116743620647,-1.69284042277853,-2.03480987485837,-2.20590965416767,-2.14672514001198,-2.27857579269171,-1.98661301897044,-2.20407288657975,-2.36974221880559,-2.46449695578866,-2.6316463346288,-2.48862789915787,-2.90300529995616,-3.08565798134598,-3.9151890733621,-3.95809255280318,-3.88313605336526,-3.26589011598572,-2.49639635988967,-2.67103505415263,-3.64093277492629,-3.86032975098575,-3.37355205126735,-2.96135578480553,-2.62436623093949,1
-2.18217539312851,-2.20896276280427,-2.31375786174879,-2.37455267783681,-2.42367311252564,-1.69752043899277,-1.85934874437367,-2.0664102772979,-2.29504675232394,-2.19882665464138,-2.21175969499829,-2.34372243978158,-2.62610248567233,-2.56734333665111,-2.71130926054495,-2.53025220363267,-2.86229285243369,-3.05922926724787,-3.7535784789476,-3.8775905708476,-3.77279021935462,-2.74757380277135,-2.38884750128195,-2.30282351266305,-3.64138334390998,-3.97297712582471,-3.66661668594816,-3.10550955456547,-2.8074228820628,1
-2.07548369301479,-2.18990610484044,-2.24794548212211,-2.26257534730026,-2.39927007733369,-1.73592454142463,-1.75354338499867,-2.03700765014114,-2.14655425409457,-2.09468789857399,-2.17223027620817,-2.2716782974215,-2.67069454305595,-2.44167129007943,-2.96561961686334,-2.05993684787824,-2.12322437074216,-2.79196746573376,-3.79736406009568,-3.67082988621956,-3.88424078062589,-3.02803217444997,-2.47325733355983,-2.37590560581808,-3.04851994633201,-3.53118023139911,-3.44176411690551,-3.27856156965353,-2.7655085153753,0
-1.99633115807615,-2.07461050694209,-2.25247448679949,-2.28544260793927,-2.23941740177606,-1.70244042774684,-1.88064952903361,-2.11804863134412,-2.10528603790469,-2.10635444206394,-2.03320986835181,-2.07079776087944,-2.59838240996809,-2.54848247570559,-3.06906450308937,-2.13328419708714,-2.23468388950007,-2.89133491676738,-4.08553175651864,-4.07410161820546,-3.70759245871554,-3.38458006520714,-2.60869281598005,-2.55776660275332,-3.44384263025303,-3.42845144452479,-3.61311794780471,-3.25339739592039,-2.84422681517071,0
-2.10008632000489,-2.0797571858458,-2.28887998543899,-2.32710897987385,-2.33749083527707,-1.77849612375122,-1.80576751598154,-2.09496742045202,-2.1067526678438,-2.1548542857072,-2.07653172434792,-2.10108127547375,-2.66323845603404,-2.52741677256183,-3.01652740471081,-2.61724681994986,-2.21871284363499,-2.9077213608781,-4.15631885213884,-4.14838156951483,-3.66657073120222,-3.94425686093757,-2.67428664668773,-2.67462993030437,-3.50022806899281,-3.46739403565284,-3.72871611486998,-3.26943943447065,-2.80997820620659,0
-2.24184869230456,-2.2191689585894,-2.3625354908954,-2.37241973999254,-2.45940481625282,-1.6453035979211,-1.9393208825226,-2.07447933326001,-1.97713050485365,-2.124958622805,-1.86369362639584,-2.38321248344327,-2.28223120173687,-2.52534429138822,-2.67286651651955,-2.47749089265097,-3.11396448172359,-3.09344397038002,-3.86015999106819,-4.05760872056675,-3.87331834755762,-3.10010388934175,-2.50567538712005,-2.82471667778466,-3.58059739638783,-3.77689206146057,-3.71936168437748,-3.14585002640248,-2.77516706921901,1
-2.10391050670732,-2.06026918083168,-2.22228590161771,-2.19138669132194,-2.22228975010336,-1.73932454104763,-1.76764190719836,-2.04443656313354,-1.99294517014247,-2.06464197685799,-2.08614262651982,-2.27587817262519,-2.66513111889183,-2.86231146821816,-2.862295222764,-2.58585635481894,-2.49169778867315,-2.94504684662256,-4.21881383354141,-4.15708498453561,-3.86213157589513,-3.90338156033905,-2.63755499985749,-2.99611538360319,-3.63181286075152,-3.62799477833365,-4.12252143834594,-3.18817372896261,-2.81483377760401,0
-2.0457987791179,-1.97692933915595,-2.15931955992253,-2.18524254644049,-2.21807419102431,-1.74848244861394,-1.733471273041,-2.12590571289338,-1.99195700939266,-2.01601276082098,-1.95744893808327,-2.07655784983472,-2.47465692463905,-2.57625045764747,-2.57941458305023,-2.51619112437169,-2.86557959764351,-3.04880963518746,-4.15047848192362,-4.09981747229605,-3.27953914652466,-2.93176930806474,-2.34479000400132,-2.64145087453755,-2.68052749418729,-3.38881745715647,-3.9117228894304,-3.1075496034697,-2.66810568151734,0
-2.10164628952479,-2.22579447729348,-2.35474311146998,-2.34843132210764,-2.45469911439545,-1.80110337811113,-1.88615326075829,-2.12730296212311,-2.03544257136273,-2.02797706080875,-1.98561823801599,-1.98399901371072,-2.4405467747299,-2.46798157057928,-2.85760705076831,-2.37652367126092,-2.1031793147537,-2.83660239460139,-4.0010584427833,-4.01542970530679,-3.82890434301445,-4.06287271034754,-2.57803650665377,-2.32104206434368,-3.58166273031445,-3.61755021791044,-3.89327658093534,-3.20384583755299,-2.92824671131707,0
-2.10315615534508,-2.22771900343433,-2.38213988358774,-2.37756509525996,-2.53355821625607,-1.91557708513629,-1.7815850286808,-2.05297303567075,-1.95506783355756,-1.94768127806533,-1.93242733981114,-2.09935759556868,-2.65182673895117,-2.48762922508433,-3.04366405536682,-2.38589233146718,-2.30874316604265,-2.95543736826083,-3.97656169759909,-3.9752852927811,-3.43476805373584,-3.23999494504601,-2.52570197674485,-2.85251319011759,-3.52091012410237,-3.3534165761715,-4.05393771396715,-3.21348831871063,-2.85511783282375,0
-2.07381433104812,-2.11018840618323,-2.30483965231166,-2.35333833126396,-2.44718415589766,-1.70122936305812,-1.85253893644993,-2.09710239528547,-2.04578203972899,-2.16241584077494,-2.14411534703668,-2.24126536055994,-2.77681889953129,-2.64604942354596,-2.94356463570429,-2.52229248876275,-2.62816325658021,-3.04097426082998,-4.28180344318039,-4.12797408689256,-3.75557018051551,-3.60280926434574,-2.72931244327517,-2.53445113495086,-3.63187297939044,-3.59255966994367,-3.6420213226454,-3.25308155233876,-2.94214568460132,1
-2.1847856033204,-2.21471021191931,-2.30461141492255,-2.34142027688813,-2.4790464664826,-1.83370682859655,-2.02294800152332,-2.06452347852089,-2.06070495229661,-2.16686911899166,-1.93082010187605,-2.07260632452818,-2.82850000349735,-2.5811214887809,-2.8320924785482,-2.73280731894175,-2.5535237404462,-3.01363343333106,-4.19838194959658,-4.13339994623814,-3.685742652134,-4.11287822170527,-2.74458369235552,-2.88861624627999,-3.62395405909787,-3.38005795500513,-3.93018285128584,-3.44223594569399,-3.08596305631087,1
-2.05902888620079,-2.14891159886355,-2.31574041270912,-2.38114535165476,-2.51481041064706,-1.68139370821372,-1.88803425817026,-2.09663121732938,-2.04855245010512,-2.14706341841574,-2.082825148917,-2.15641062074676,-2.83167310897826,-2.70691216310058,-2.89415425605551,-2.24991123885975,-2.63996103273337,-3.0287244654739,-4.20590096722278,-4.16892594413687,-3.84185157118885,-2.98774000480196,-2.54854083535812,-2.50706230624096,-3.72829353596559,-3.66634138012342,-3.6226540214505,-3.3181804877351,-2.9021390759424,1
-2.12432700056012,-2.19074614718629,-2.30368262340446,-2.33962828022903,-2.40055706705257,-1.67149008064952,-1.97345838927229,-2.13856019341425,-2.0445994731725,-2.07528624234604,-1.85292684159088,-1.93311911966527,-2.49652494309795,-2.50626377200627,-2.6756667979482,-2.54630683593458,-2.47296698731163,-2.93932116051066,-4.12489610988994,-4.15436107389192,-3.53945166426922,-3.66373048138088,-2.61369380976403,-2.85081924504521,-3.78578774487415,-3.69189733108931,-3.94942192981329,-3.17500230133502,-2.82926966623732,1
-2.06349894217495,-2.08321789908296,-2.31489013512814,-2.40017409540056,-2.43844481569765,-1.72723394134966,-1.79492720720455,-2.07404943280372,-2.01030384321682,-2.1138026180556,-1.97772816255143,-2.12251144072743,-2.53323838729093,-2.52814748976328,-2.86506988834113,-2.2506979577228,-3.03790047235637,-3.07440146209529,-4.01535162989011,-4.09285675945594,-3.55565686898521,-2.65084106563013,-2.28376760823463,-2.30971543893071,-3.56144030387984,-3.73538096085257,-3.76395177478593,-3.10531256338654,-2.70078451065952,1
-2.04364048645412,-2.28808785626,-2.42289912451266,-2.41469080643262,-2.58226904395918,-1.78508721584313,-1.86606608493295,-2.10588496230345,-1.93795520467844,-1.99391776585871,-1.85588164130254,-1.9913602177154,-2.67511346274323,-2.52551845044447,-2.83395124263384,-2.34236974327829,-2.36118277233941,-2.9582883444652,-4.0151903855279,-4.00995609690645,-3.54738205570991,-3.18934829044268,-2.60105527462022,-3.0504909200133,-3.01290931245674,-3.38659688039294,-4.118549761793,-3.25474795052419,-2.90285521809772,0
-2.03719969408829,-2.01234539494026,-2.22626774159906,-2.34668856987306,-2.39639562048664,-1.67128248620171,-1.69825196793857,-2.04427880105662,-2.06609087362679,-2.10110377699011,-2.07071636171888,-2.21111516463895,-2.61401215560616,-2.27787639801614,-2.59291354867943,-2.14432725762803,-2.72916649314767,-2.95429661809278,-3.98867832119409,-3.897612301495,-3.29177702225745,-2.64606156605571,-2.20621414124964,-2.26690290643921,-3.32885629691134,-3.44733090054446,-3.3275825765789,-3.05789066403635,-2.64694468129371,1
-2.07232460759018,-2.13579036092461,-2.31689128007639,-2.34073954040817,-2.3434887958256,-1.77855599811529,-1.83554284858221,-2.15973052156266,-2.09563288400672,-2.09508247468356,-2.10688058868333,-2.09567007929399,-2.68915182868309,-2.67865566672201,-2.96176978416771,-2.45327869692349,-2.28024208549492,-2.93979988999917,-4.17390851456571,-4.09917266762362,-3.53306850211245,-3.7923342535101,-2.66638037893179,-2.77830448099714,-3.35917142424852,-3.42009259540476,-3.95498329856423,-3.26930593622471,-2.83310851967387,0
-2.05073816527634,-2.25314929219927,-2.34011702056792,-2.44099089473346,-2.57381220570104,-1.78843724693355,-1.89039063147949,-2.08433588284859,-1.97689240254807,-1.9991543420844,-2.15331121895031,-2.17222612656595,-2.55608793302356,-2.67536503269595,-3.00537722754976,-2.4808507621878,-2.61276060945588,-3.03445223192922,-3.75339108588438,-3.78702210689393,-4.15061459196767,-3.00814111844026,-2.47225774695093,-2.32775925657325,-3.65084025544563,-4.12659863601824,-3.53006596672184,-3.0502464417978,-2.86934207265327,1
-2.17143448993216,-2.26787566383644,-2.31903619987368,-2.42047389246798,-2.60756669747615,-1.76577068013355,-1.97623045852337,-1.99786593240884,-1.93906517410732,-1.99026989444187,-1.99471600486504,-2.10634308203478,-2.24581998771001,-2.34684320896877,-2.61771017247933,-2.38494541657308,-2.55362358302889,-2.89526294159839,-4.05051394018603,-3.96826239527213,-3.64204221699648,-3.54619878843845,-2.50251623098068,-2.48303600234407,-3.52415604242494,-3.67409669494489,-3.80146511382221,-3.10427732337684,-2.7396787178791,1
-2.00780405306938,-2.19929502334912,-2.251253557382,-2.29073117479277,-2.47662840900446,-1.67584948103957,-1.96498666080019,-2.0984076142653,-1.95643841638137,-1.95074981661438,-1.93778269043071,-2.09638993749626,-2.63163206422659,-2.6783283467388,-3.00721805782466,-2.55338007851103,-2.98310818755544,-3.14693123565994,-4.16742100489491,-4.16076123467124,-3.87560075165942,-3.16231071450215,-2.50436023697372,-2.93218720143954,-3.83495033277456,-3.88561450423208,-4.04026987349722,-3.33479695210098,-2.90713545232953,1
-2.0593004585518,-2.12148848629688,-2.29355102436112,-2.33030300852155,-2.42435702724484,-1.67278199028224,-1.80054477457473,-2.02135458236502,-2.0169962014283,-2.08230986746905,-2.035187985194,-1.98410774380598,-2.61117529158191,-2.3864341125459,-2.69193401410781,-2.52152219617134,-2.41103908796978,-2.96584913024884,-4.01373965868129,-3.92846010085819,-3.31289476645362,-3.58193465023601,-2.7009030484878,-2.40193529416672,-3.46712953866577,-3.54979924812139,-3.66254226846504,-3.06675012378507,-2.91712296855366,1
-2.0697056379869,-2.21218078580601,-2.39091576715874,-2.37996038742503,-2.43251146354244,-1.70933828656131,-1.90020048653485,-2.10043743071698,-2.00882453698735,-2.15872474284506,-2.06928972577081,-2.19314899414634,-2.62187972342846,-2.66937949890122,-2.84380328167345,-2.61131841780416,-3.11336247692595,-3.27951128853067,-4.00258501671635,-4.1258817491844,-3.90613705299538,-3.38584973684538,-2.71500621677508,-2.7739157640049,-4.00398036739319,-4.10224967279903,-3.64604492415006,-3.25751863978654,-2.94388638291861,1
-2.13214076006999,-2.1094190295788,-2.26639150952646,-2.25067709807667,-2.34289606222137,-1.67917724480581,-1.81180675870246,-2.09086524303414,-2.03230857555341,-2.2245040655347,-1.93814985154829,-2.09160036472205,-2.31495517410463,-2.6316534003663,-2.78984068832586,-2.36627374756853,-2.44332751200747,-2.89165616087463,-4.08795649751701,-4.04983028781864,-3.62434672278533,-3.30937367622135,-2.26980481091227,-2.88955607511755,-3.16305615452683,-3.58439254722798,-3.89487931996051,-3.0732699789391,-2.77370630641173,0
